,Name,Time,Time_Range,ID,URL,Ingredients,steps,Tokens
3406,Oven-Baked Tomatoes,15.0,0.0,2535,http://cooking.nytimes.com/recipes/2535-oven-baked-tomatoes,"['tomatoes', 'salt', 'pepper', 'olive oil', 'rosemary']","Preheat broiler to high. Cut away core of each tomato. Bring quantity of water to a boil. Add tomatoes and let stand about 30 seconds or slightly longer until skin can be pulled away easily. Cut each tomato lengthwise in half and set aside. Place each tomato, round side down, on clean cloth. Pull up edges of cloth to make bag to enclose each tomato half, one at a time, evenly. Squeeze bag gently to extract most of liquid and shape into balls. Arrange each tomato ball, round side up, in one layer in baking dish. Sprinkle with salt and pepper. Blend oil and rosemary and brush the tomatoes with mixture. Place under the broiler for 3 to 5 minutes. ","['high', 'let', 'stand', 'pull', 'set', 'round', 'pull', 'make', 'enclos', 'extract', 'bake', 'brush', 'tomato', 'pepper', 'oil', 'rosemari', 'oliv', 'salt']"
3407,Broccoli With Mustard Sauce,15.0,0.0,2547,http://cooking.nytimes.com/recipes/2547-broccoli-with-mustard-sauce,"['broccoli', 'butter', 'lemon juice', 'coarse-grained mustard']","Trim the thick stems from the broccoli. Cut flowerets into small portions. Steam over boiling water for about 7 minutes, until crisptender. Meanwhile, place butter, lemon juice and mustard in serving dish and mix thoroughly. When broccoli is cooked, drain and place in dish. Mix well to coat with sauce and serve. ","['trim', 'stem', 'floweret', 'serv', 'mix', 'cook', 'coat', 'butter', 'lemon', 'mustard', 'coarse-grain', 'broccoli', 'juic']"
3408,Buttered Snow Peas,10.0,0.0,2536,http://cooking.nytimes.com/recipes/2536-buttered-snow-peas,"['snow peas', 'salt', 'butter']",Trim off string side of each snow pea. Bring enough water to boil to cover peas. Add salt to taste. Add snow peas and let simmer about 30 seconds or until crisp tender. Do not overcook. Drain. Heat butter in skillet and add peas. Toss briefly and serve. ,"['string', 'boil', 'cover', 'salt', 'tast', 'let', 'overcook', 'add', 'butter', 'salt', 'snow', 'pea']"
3409,Peas and Mushrooms in Cream,20.0,0.0,2446,http://cooking.nytimes.com/recipes/2446-peas-and-mushrooms-in-cream,"['green peas', 'fresh mushrooms', 'butter', 'shallots', 'salt', 'heavy cream', 'ground pepper', 'round', 'pepper']","If fresh peas are used, there should be about 1 1/2 cups of them, shelled. Drop the peas into boiling water and let simmer about five minutes or less until tender. Drain. If frozen peas are used, put them in a sieve and pour boiling water over them briefly until all are unfrozen. Set aside. Meanwhile, cut the mushrooms into quarters. Heat the butter in a saucepan and add the shallots. Cook briefly, stirring. Add the mushrooms and cook, stirring, about five minutes. Add salt and pepper. Add the cream and cook, stirring, about one minute. Add the peas, stir to blend and serve immediately. ","['use', 'shell', 'drop', 'boil', 'let', 'use', 'put', 'briefli', 'cut', 'add', 'stir', 'add', 'add', 'add', 'blend', 'serv', 'butter', 'pepper', 'mushroom', 'shallot', 'round', 'heavi', 'green', 'fresh', 'ground', 'salt', 'pea', 'cream']"
3410,Dry-Fried Green Beans With Lamb,15.0,0.0,2411,http://cooking.nytimes.com/recipes/2411-dry-fried-green-beans-with-lamb,"['beans', 'lamb', 'cornstarch', 'soy sauce', 'sake', 'sugar', 'pepper', 'peanut oil', 'chicken stock', 'chili paste', 'sesame oil', 'sauce']","Trim the ends off the green beans and cut them in two, if large. Mix the ground lamb with the cornstarch, soy sauce, sake, sugar, pepper and 1/2 teaspoon peanut oil. Heat a wok or large skillet very hot, add 2 tablespoons peanut oil and stir-fry the beans for 3 or 4 minutes, or until they are dotted with browned spots. Add the bean sauce and stock, stir-fry for 1 minute, remove the mixture from the wok and reserve. Heat the wok very hot again, add the remaining 2 tablespoons of oil and the lamb and stir-fry until it begins to brown lightly (1 to 2 minutes). Add the chili paste and stir-fry 30 seconds. Return the bean mixture to the wok and stir-fry 1 minute, or until the free juices have evaporated. Sprinkle lightly with sesame oil, mix well and serve over rice. ","['trim', 'cut', 'heat', 'add', 'dot', 'add', 'remov', 'add', 'remain', 'begin', 'brown', 'add', 'return', 'evapor', 'serv', 'lamb', 'past', 'pepper', 'oil', 'sake', 'peanut', 'sugar', 'sauc', 'cornstarch', 'bean', 'sesam', 'soy', 'chicken', 'chili', 'stock']"
3411,Asparagus 'Guacamole',30.0,0.0,6390,http://cooking.nytimes.com/recipes/6390-asparagus-guacamole,"['salt', 'asparagus', 'fresh asparagus', 'chopped onion', 'onion', 'chili', 'green chili', 'cayenne', 'cayenne pepper', 'pepper', 'ice', 'juice', 'lime juice', 'lime', 'leaves', 'fresh coriander', 'coriander leaves', 'coriander', 'red pepper']","Wash asparagus, snap off the ends and simmer in water until tender, about 20 minutes. Drain and allow to cool. Cut off the tips and reserve them. Cut the spears into half-inch pieces and process to a smooth puree in a blender or food processor. Fold in remaining ingredients. Either fold in the tips or use them to garnish the dip. Serve with corn chips or cut raw vegetables. ","['snap', 'allow', 'cool', 'reserv', 'cut', 'remain', 'use', 'garnish', 'serv', 'cut', 'pepper', 'coriand', 'onion', 'cayenn', 'asparagu', 'chop', 'leav', 'green', 'ice', 'fresh', 'chili', 'lime', 'salt', 'red', 'juic']"
3412,"Stir-Fried Asparagus, With Jicama",15.0,0.0,6391,http://cooking.nytimes.com/recipes/6391-stir-fried-asparagus-with-jicama,"['asparagus', 'cooking oil', 'jicama', 'salt', 'sugar', 'chicken broth', 'sesame oil', 'scallions']","Wash asparagus, snap off the ends and cut into 1-inch pieces on a very sharp slant. Heat the oil in a wok or skillet. Add the asparagus and stir-fry for about three minutes. Stir in the jicama. Add salt, sugar and chicken broth, stir and cover. Lower heat and cook about three minutes, until the asparagus are crisp-tender but have not lost their bright green color. Add sesame oil and scallions, stir once and serve. If desired, transfer to a serving dish and allow to cool to room temperature, then serve as a salad. ","['snap', 'cut', 'heat', 'add', 'lost', 'serv', 'desir', 'transfer', 'serv', 'allow', 'cool', 'serv', 'scallion', 'oil', 'broth', 'asparagu', 'sugar', 'sesam', 'cook', 'chicken', 'jicama', 'salt']"
3413,Mandarin Chicken,20.0,0.0,6411,http://cooking.nytimes.com/recipes/6411-mandarin-chicken,"['chicken', 'lemon juice', 'celery', 'onion', 'mayonnaise', 'almonds', 'orange', 'grapes', 'lettuce', 'round', 'salt', 'black pepper', 'pepper']","Combine chicken, lemon juice, celery, onion and mayonnaise; chill. Add almonds, orange sections and grapes; season with salt and pepper. Toss until well mixed. Serve on lettuce leaves with additional orange sections, if desired. ","['almond', 'serv', 'desir', 'celeri', 'pepper', 'lemon', 'onion', 'almond', 'orang', 'mayonnais', 'black', 'lettuc', 'grape', 'chicken', 'salt', 'round', 'juic']"
3414,Chicken Tarragon With Creme Fraiche,20.0,0.0,6327,http://cooking.nytimes.com/recipes/6327-chicken-tarragon-with-creme-fraiche,"['chicken breasts', 'butter', 'tarragon', 'creme fraiche', 'coarse salt', 'ground pepper', 'round', 'salt', 'pepper']","Preheat oven to 375 degrees. In a fireproof pan, heat the butter, and brown the chicken lightly. Season with salt and pepper, add half the tarragon. Cover with foil and bake for 10 to 15 minutes or until chicken breasts are cooked. Remove from oven. Stir in the creme fraiche, heat through and sprinkle with remaining tarragon leaves. ","['heat', 'add', 'cook', 'remov', 'sprinkl', 'remain', 'butter', 'pepper', 'tarragon', 'creme', 'breast', 'coars', 'fraich', 'chicken', 'salt', 'round', 'ground']"
3415,"Veal Chops, With Fresh Basil",30.0,0.0,6328,http://cooking.nytimes.com/recipes/6328-veal-chops-with-fresh-basil,"['veal', 'flour', 'olive oil', 'onion', 'garlic', 'prosciutto', 'basil leaves', 'mushrooms', 'white wine', 'wine', 'coarse salt', 'ground pepper', 'round', 'salt', 'pepper']","Dredge the chops lightly with flour. In a large skillet, brown chops. Remove them and set aside. Add the onion and soften with the garlic and prosciutto. Return the chops to the skillet, overlapping them slightly if necessary. Add the basil (reserving some to garnish) and mushrooms and cook for 15 to 20 minutes, or until the chops are cooked. They should be pink in the middle. Remove the chops from the pan. Add the wine, salt and pepper and bring to a boil. Cook for two to three minutes. Return the chops to the pan, and heat through. Sprinkle with reserved basil and serve. ","['remov', 'set', 'add', 'return', 'overlap', 'add', 'cook', 'pink', 'remov', 'add', 'bring', 'return', 'reserv', 'pepper', 'oil', 'mushroom', 'onion', 'flour', 'oliv', 'prosciutto', 'leav', 'garlic', 'coars', 'basil', 'veal', 'white', 'ground', 'salt', 'round', 'wine']"
3416,Salade de Cresson (Watercress salad),10.0,0.0,6340,http://cooking.nytimes.com/recipes/6340-salade-de-cresson-watercress-salad,"['watercress', 'tarragon vinegar', 'garlic', 'mustard', 'olive oil', 'salt', 'pepper', 'parsley']","Trim any tough stems from watercress. Rinse in cold water and drain or spin dry. Put in salad bowl. In another small bowl combine vinegar, garlic and mustard. Using wire whisk, beat in oil. Add salt, pepper and parsley. Pour dressing onto salad and toss. ","['put', 'use', 'dress', 'vinegar', 'pepper', 'oil', 'mustard', 'tarragon', 'oliv', 'parsley', 'garlic', 'watercress', 'salt']"
3417,Rice With Tomatoes,25.0,0.0,6339,http://cooking.nytimes.com/recipes/6339-rice-with-tomatoes,"['tomatoes', 'butter', 'onion', 'garlic', 'rice', 'water', 'bay leaf', 'salt', 'pepper']","Slice tomatoes and cut into small dice. There should be about a cup. Heat one tablespoon of butter in saucepan and add onion and garlic. Cook, stirring, until wilted. Add tomato and stir. Add rice and stir. Add water, bay leaf, salt and pepper. Bring to a boil and cover closely. Let simmer 17 minutes. Remove bay leaf and stir the rice. Stir in remaining tablespoon butter and serve. ","['cut', 'add', 'stir', 'wilt', 'let', 'stir', 'remain', 'tomato', 'butter', 'pepper', 'leaf', 'onion', 'bay', 'water', 'garlic', 'rice', 'salt']"
3418,Louis Crab-Salad Dressing,5.0,0.0,6342,http://cooking.nytimes.com/recipes/6342-louis-crab-salad-dressing,"['mayonnaise', 'heavy cream', 'chili sauce', 'green peppers', 'scallions', 'green olives', 'lemon juice', 'salt', 'pepper']","Put mayonnaise in mixing bowl. Add the cream, chili sauce, peppers, scallions, green olives, lemon juice, salt and pepper. Blend well. Serve with cold crab or other cold seafood. ","['put', 'mix', 'add', 'serv', 'sauc', 'pepper', 'lemon', 'oliv', 'mayonnais', 'scallion', 'heavi', 'green', 'chili', 'juic', 'salt', 'cream']"
3419,Grilled California Goat Cheese on Toast,30.0,0.0,6350,http://cooking.nytimes.com/recipes/6350-grilled-california-goat-cheese-on-toast,"['olive oil', 'round', 'goat cheese', 'cheese', 'thyme', 'fresh thyme', 'bread', 'ground pepper', 'pepper']","Preheat the broiler to high. Slice the rounds crosswise into eight pieces of more or less equal thickness. Arrange the slices of cheese in one layer in a shallow dish or plate. Sprinkle with equal amounts of pepper, thyme and oil. Let marinate for at least 15 minutes. Toast the bread on both sides and arrange the rounds on a baking sheet. Arrange one slice of cheese on each bread round. Pour any remaining oil over the cheese. Place under the broiler about one or two minutes or just until piping hot. Serve on hot plates. ","['preheat', 'high', 'crosswis', 'arrang', 'let', 'arrang', 'remain', 'pipe', 'serv', 'pepper', 'oil', 'thyme', 'oliv', 'goat', 'chees', 'fresh', 'ground', 'round', 'bread']"
3420,Strawberries Sabra,0.0,0.0,6218,http://cooking.nytimes.com/recipes/6218-strawberries-sabra,"['strawberries', 'oranges', 'sabra', 'heavy cream', 'sugar', 'orange rind', 'cinnamon']","Rinse and hull strawberries and place them in a large bowl. Peel oranges, removing all the white pits. Hull the oranges over the bowl of berries to catch any juice and cut each section free of its surrounding membrane, allowing the sections to fall into the bowl of berries as they are released. Use a small, sharp knife and slice down closely between the fruit and the membrane on both sides of each section to free it. When the oranges have been sectioned add the liqueur and toss with the strawberries. You should not have to add any sugar to the fruit. Divide the fruit among four long-stemmed goblets. Refrigerate until ready to serve but do not prepare more than an hour in advance. Just before serving whip cream until softly peaked. Add sugar and orange rind and whip until cream holds its shape. Spoon cream over the fruit in the goblets, dust with cinnamon and serve. ","['place', 'remov', 'hull', 'catch', 'cut', 'surround', 'allow', 'fall', 'releas', 'use', 'free', 'section', 'add', 'divid', 'serv', 'prepar', 'serv', 'peak', 'hold', 'sabra', 'strawberri', 'orang', 'sugar', 'heavi', 'cinnamon', 'rind', 'cream']"
3421,Rice With Mushrooms,25.0,0.0,6248,http://cooking.nytimes.com/recipes/6248-rice-with-mushrooms,"['butter', 'onion', 'mushrooms', 'salt', 'pepper', 'raw rice', 'chicken broth']","Heat half of the butter in a saucepan and add the onion. Cook, stirring occasionally, until wilted. Add the mushrooms and cook, stirring, about three minutes. Add salt and pepper. Add the rice and stir. Add the broth and bring to a boil. Cover closely and let simmer for 17 minutes. Remove from the heat and fluff the rice and mushrooms. Stir in the remaining one tablespoon butter. ","['add', 'stir', 'wilt', 'add', 'add', 'add', 'bring', 'let', 'remov', 'fluff', 'remain', 'butter', 'pepper', 'onion', 'mushroom', 'broth', 'raw', 'chicken', 'rice', 'salt']"
3422,Enola Prudhomme's Maquechou,10.0,0.0,6230,http://cooking.nytimes.com/recipes/6230-enola-prudhommes-maquechou,"['corn', 'butter', 'onion', 'green pepper', 'cayenne', 'egg', 'milk', 'sugar', 'salt', 'black pepper', 'pepper']","Heat butter in large skillet; saute kernels for 2 minutes. Add onion and green pepper and cook over medium-high heat until onion is soft, 5 to 7 minutes. Season with salt, pepper and cayenne. Beat yolk with milk and sugar; add to corn; stir and cook 2 or 3 minutes, until mixture thickens slightly. ","['add', 'cook', 'butter', 'pepper', 'onion', 'egg', 'corn', 'salt', 'sugar', 'green', 'black', 'cayenn', 'milk']"
3423,Whipped Scrambled Eggs,10.0,0.0,6207,http://cooking.nytimes.com/recipes/6207-whipped-scrambled-eggs,"['butter', 'large eggs', 'coarse salt', 'ground pepper', 'round', 'salt', 'pepper', 'chives', 'fresh tarragon', 'dill', 'tarragon']","Melt butter in frying pan over low heat, without burning. Meanwhile, break eggs into blender. Add two tablespoons of melted butter, salt and pepper. Blend until the mixture is foamy. Add eggs to frying pan and cook over very low heat, stirring constantly with a spatula or wooden spoon. Remove the pan frequently from the heat to prevent overcooking. When the eggs are still moist remove from heat. Serve at once on warmed plates. Accompany with hot bread or toast. ","['fri', 'burn', 'break', 'egg', 'fri', 'stir', 'remov', 'prevent', 'overcook', 'warm', 'butter', 'dill', 'pepper', 'tarragon', 'salt', 'larg', 'coars', 'chive', 'fresh', 'egg', 'round', 'ground']"
3424,Raspberry sauce,5.0,0.0,6142,http://cooking.nytimes.com/recipes/6142-raspberry-sauce,"['raspberries', 'sugar', 'grand marnier']","Press the raspberries through a sieve, and mix the puree with the sugar and Grand Marnier until the sugar is dissolved. Taste for sweetness and adjust. Chill until ready to use. ","['mix', 'dissolv', 'use', 'marnier', 'raspberri', 'grand', 'sugar']"
3425,Strawberry tart in an almond nut crust,70.0,0.0,6132,http://cooking.nytimes.com/recipes/6132-strawberry-tart-in-an-almond-nut-crust,"['almonds', 'unsalted butter', 'sugar', 'flour', 'egg', 'vanilla extract', 'strawberries', 'red-currant jelly', 'plain gelatin', 'grand marnier', 'nasturtium flowers']","Mix all the crust ingredients together until well blended. Press into a nine-inch tart pan with a removable bottom, taking care to keep the thickness of the crust uniform. Chill for 30 minutes. Preheat oven to 350 degrees. Bake for 15 to 20 minutes, or until a light golden color. Cool before filling. To assemble, hull the berries and arrange them upside down in the tart shell. Prepare a glaze by melting the jelly, gelatin and Grand Marnier in a saucepan. Stir over low heat until mixture is clear. Spoon or brush over the berries. Decorate the tart with bright orange nasturtium flowers. ","['ingredi', 'blend', 'take', 'keep', 'fill', 'hull', 'arrang', 'prepar', 'melt', 'decor', 'butter', 'strawberri', 'extract', 'flower', 'grand', 'marnier', 'flour', 'vanilla', 'almond', 'nasturtium', 'sugar', 'gelatin', 'red-curr', 'plain', 'egg', 'jelli', 'unsalt']"
